"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-06-24","0.00","0.0","0.0",,"77","50"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-06-25","0.00","0.0","0.0",,"76","54"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-06-26","0.00","0.0","0.0",,"82","60"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-06-27","0.00","0.0","0.0",,"85","63"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-06-28","0.02","0.0","0.0",,"80","53"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-06-29","0.25","0.0","0.0",,"78","50"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-06-30","0.00","0.0","0.0",,"85","46"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-07-01","0.00","0.0","0.0",,"90","46"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-07-02","0.00","0.0","0.0",,"93","52"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-07-03","0.05","0.0","0.0",,"99","50"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-07-04","0.00","0.0","0.0",,"97","61"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-07-05","0.11","0.0","0.0",,"81","57"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-07-06","0.27","0.0","0.0",,"79","46"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-07-07","0.00","0.0","0.0",,"84","43"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-07-08","0.00","0.0","0.0",,"79","48"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-07-09","0.00","0.0","0.0",,"86","50"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-07-10","0.00","0.0","0.0",,"90","61"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-07-11","0.00","0.0","0.0",,"88","54"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-07-12","0.00","0.0","0.0",,"82","45"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-07-13","0.00","0.0","0.0",,"84","46"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-07-14","0.00","0.0","0.0",,"91","45"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-07-15","0.00","0.0","0.0",,"91","52"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-07-16","0.00","0.0","0.0",,"88","64"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-07-17","0.04","0.0","0.0",,"82","57"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-07-18","0.00","0.0","0.0",,"93","50"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-07-19","0.00","0.0","0.0",,"90","52"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-07-20","0.00","0.0","0.0",,"82","46"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-07-21","0.00","0.0","0.0",,"86","52"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-07-22","0.00","0.0","0.0",,"88","45"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-07-23","0.00","0.0","0.0",,"88","46"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-07-24","0.00","0.0","0.0",,"86","46"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-07-25","0.00","0.0","0.0",,"90","54"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-07-26","0.00","0.0","0.0",,"88","48"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-07-27","0.00","0.0","0.0",,"95","48"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-07-28","0.00","0.0","0.0",,"93","66"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-07-29","0.00","0.0","0.0",,"88","55"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-07-30","0.00","0.0","0.0",,"84","64"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-07-31","0.03","0.0","0.0",,"90","54"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-08-01","0.00","0.0","0.0",,"95","52"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-08-02","0.03","0.0","0.0",,"90","50"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-08-03","0.00","0.0","0.0",,"88","55"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-08-04","0.00","0.0","0.0",,"73","46"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-08-05","0.00","0.0","0.0",,"82","45"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-08-06","0.00","0.0","0.0",,"73","46"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-08-07","0.00","0.0","0.0",,"84","50"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-08-08","0.00","0.0","0.0",,"93","43"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-08-09","0.00","0.0","0.0",,"93","57"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-08-10","0.00","0.0","0.0",,"97","46"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-08-11","0.00","0.0","0.0",,"100","50"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-08-12","0.00","0.0","0.0",,"100","55"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-08-13","0.00","0.0","0.0",,"95","50"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-08-14","0.00","0.0","0.0",,"90","50"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-08-15","0.28","0.0","0.0",,"88","63"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-08-16","0.00","0.0","0.0",,"95","54"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-08-17","0.06","0.0","0.0",,"95","57"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-08-18","0.24","0.0","0.0",,"73","48"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-08-19","0.00","0.0","0.0",,"79","36"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-08-20","0.00","0.0","0.0",,"91","41"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-08-21","0.00","0.0","0.0",,"90","50"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-08-22","0.00","0.0","0.0",,"88","37"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-08-23","0.00","0.0","0.0",,"91","41"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-08-24","0.00","0.0","0.0",,"97","48"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-08-25","0.00","0.0","0.0",,"95","54"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-08-26","0.00","0.0","0.0",,"93","50"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-08-27","0.00","0.0","0.0",,"95","54"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-08-28","0.03","0.0","0.0",,"88","63"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-08-29","0.00","0.0","0.0",,"82","46"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-08-30","0.00","0.0","0.0",,"91","48"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-08-31","0.00","0.0","0.0",,"95","52"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-09-01","0.00","0.0","0.0",,"81","50"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-09-02","0.00","0.0","0.0",,"81","41"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-09-03","0.00","0.0","0.0",,"79","41"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-09-04","0.00","0.0","0.0",,"95","39"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-09-05","0.04","0.0","0.0",,"90","52"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-09-06","0.00","0.0","0.0",,"73","32"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-09-07","0.00","0.0","0.0",,"81","41"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-09-08","0.00","0.0","0.0",,"84","43"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-09-09","0.00","0.0","0.0",,"86","41"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-09-10","0.00","0.0","0.0",,"84","45"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-09-11","0.00","0.0","0.0",,"77","43"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-09-12","0.00","0.0","0.0",,"82","54"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-09-13","0.00","0.0","0.0",,"82","46"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-09-14","0.00","0.0","0.0",,"75","48"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-09-15","0.08","0.0","0.0",,"79","41"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-09-16","0.41","0.0","0.0",,"73","45"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-09-17","0.08","0.0","0.0",,"54","41"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-09-18","0.00","0.0","0.0",,"63","28"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-09-19","0.00","0.0","0.0",,"63","41"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-09-20","0.00","0.0","0.0",,"68","41"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-09-21","0.01","0.0","0.0",,"64","41"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-09-22","0.01","0.0","0.0",,"61","32"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-09-23","0.00","0.0","0.0",,"61","25"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-09-24","0.00","0.0","0.0",,"59","30"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-09-25","0.02","0.0","0.0",,"55","34"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-09-26","0.15","1.5","2.0",,"50","34"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-09-27","0.00","0.0","0.0",,"64","32"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-09-28","0.00","0.0","0.0",,"79","50"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-09-29","0.00","0.0","0.0",,"82","37"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-09-30","0.00","0.0","0.0",,"84","34"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-10-01","0.00","0.0","0.0",,"81","43"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-10-02","0.00","0.0","0.0",,"54","36"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-10-03","0.00","0.0","0.0",,"81","30"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-10-04","0.00","0.0","0.0",,"84","39"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-10-05","0.00","0.0","0.0",,"79","63"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-10-06","0.00","0.0","0.0",,"72","34"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-10-07","0.00","0.0","0.0",,"77","37"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-10-08","0.00","0.0","0.0",,"77","48"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-10-09","0.00","0.0","0.0",,"79","30"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-10-10","0.00","0.0","0.0",,"88","37"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-10-11","0.00","0.0","0.0",,"82","43"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-10-12","0.00","0.0","0.0",,"81","41"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-10-13","0.00","0.0","0.0",,"79","37"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-10-14","0.13","0.0","0.0",,"72","36"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-10-15","0.05","0.0","0.0",,"59","36"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-10-16","0.02","0.0","0.0",,"48","21"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-10-17","0.00","0.0","0.0",,"48","27"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-10-18","0.00","0.0","0.0",,"59","36"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-10-19","0.22","1.4","0.0",,"57","32"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-10-20","0.02","0.5","1.0",,"34","28"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-10-21","0.00","0.0","1.0",,"41","23"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-10-22","0.00","0.0","0.0",,"50","37"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-10-23","0.02","0.2","0.0",,"48","34"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-10-24","0.04","0.0","0.0",,"55","37"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-10-25","0.19","1.6","0.0",,"46","34"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-10-26","0.08","1.5","3.0",,"37","28"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-10-27","0.00","0.0","1.0",,"43","21"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-10-28","0.00","0.0","1.0",,"59","36"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-10-29","0.01","0.1","0.0",,"55","19"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-10-30","0.10","2.0","2.0",,"30","18"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-10-31","0.00","0.0","2.0",,"37","7"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-11-01","0.00","0.0","1.0",,"50","27"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-11-02","0.00","0.0","0.0",,"59","36"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-11-03","0.00","0.0","0.0",,"63","37"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-11-04","0.00","0.0","0.0",,"55","32"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-11-05","0.13","2.6","2.0",,"43","18"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-11-06","0.00","0.0","1.0",,"41","27"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-11-07","0.00","0.0","0.0",,"41","34"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-11-08","0.00","0.0","0.0",,"59","27"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-11-09","0.00","0.0","0.0",,"61","45"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-11-10","0.00","0.0","0.0",,"66","43"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-11-11","0.00","0.0","0.0",,"61","27"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-11-12","0.00","0.0","0.0",,"63","27"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-11-13","0.00","0.0","0.0",,"37","28"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-11-14","0.38","3.8","1.0",,"37","30"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-11-15","0.00","0.0","2.0",,"34","18"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-11-16","0.00","0.0","2.0",,"18","10"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-11-17","0.00","0.0","2.0",,"16","5"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-11-18","0.00","0.0","2.0",,"30","12"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-11-19","0.00","0.0","2.0",,"28","10"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-11-20","0.13","1.3","3.0",,"18","9"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-11-21","0.00","0.0","3.0",,"16","-3"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-11-22","0.12","1.2","3.0",,"10","1"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-11-23","0.07","0.7","5.0",,"12","3"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-11-24","0.00","0.0","4.0",,"44","5"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-11-25","0.00","0.0","3.0",,"43","32"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-11-26","0.00","0.0","3.0",,"34","25"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-11-27","0.00","0.0","3.0",,"43","23"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-11-28","0.00","0.0","2.0",,"43","32"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-11-29","0.02","0.2","2.0",,"32","27"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-11-30","0.00","0.0","2.0",,"36","9"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-12-01","0.05","0.5","2.0",,"39","30"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-12-02","0.02","0.2","2.0",,"34","27"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-12-03","0.00","0.0","2.0",,"32","23"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-12-04","0.00","0.0","2.0",,"32","14"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-12-05","0.23","2.3","1.0",,"37","27"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-12-06","0.00","0.0","2.0",,"36","27"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-12-07","0.00","0.0","1.0",,"39","27"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-12-08","0.00","0.0","1.0",,"54","37"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-12-09","0.00","0.0","0.0",,"59","37"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-12-10","0.00","0.0","0.0",,"55","27"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-12-11","0.00","0.0","0.0",,"54","32"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-12-12","0.00","0.0","0.0",,"45","30"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-12-13","0.07","0.7","0.0",,"37","21"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-12-14","0.01","0.1","1.0",,"32","28"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-12-15","0.00","0.0","1.0",,"37","23"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-12-16","0.13","1.3","1.0",,"32","10"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-12-17","0.00","0.0","1.0",,"14","7"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-12-18","0.00","0.0","1.0",,"39","3"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-12-19","0.02","0.4","1.0",,"32","21"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-12-20","0.14","1.4","1.0",,"37","28"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-12-21","0.20","2.0","3.0",,"36","5"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-12-22","0.00","0.0","3.0",,"5","-7"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-12-23","0.00","0.0","2.0",,"1","-17"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-12-24","0.00","0.0","2.0",,"30","0"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-12-25","0.43","12.3","9.0",,"23","-7"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-12-26","0.10","1.0","12.0",,"10","-21"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-12-27","0.00","0.0","13.0",,"45","1"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-12-28","0.02","0.2","13.0",,"45","0"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-12-29","0.04","0.4","11.0",,"50","1"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-12-30","0.00","0.0","3.0",,"52","41"
"USW00024150","LIVINGSTON AIRPORT, MT US","1996-12-31","0.00","0.0","0.0",,"57","46"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-01-01","0.23","0.0","0.0",,"61","37"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-01-02","0.06","0.0","0.0",,"52","36"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-01-03","0.19","2.0","0.0",,"50","32"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-01-04","0.00","0.0","2.0",,"34","19"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-01-05","0.00","0.0","1.0",,"28","12"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-01-06","0.00","0.0","1.0",,"30","9"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-01-07","0.00","0.0","1.0",,"34","25"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-01-08","0.00","0.0","1.0",,"39","28"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-01-09","0.00","0.0","0.0",,"37","16"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-01-10","0.24","4.7","4.0",,"16","3"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-01-11","0.01","0.1","5.0",,"7","-16"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-01-12","0.00","0.0","5.0",,"-10","-30"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-01-13","0.00","0.0","4.0",,"-3","-32"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-01-14","0.00","0.0","4.0",,"19","-8"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-01-15","0.00","0.0","4.0",,"25","10"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-01-16","0.00","0.0","4.0",,"28","-8"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-01-17","0.00","0.0","3.0",,"37","21"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-01-18","0.00","0.0","1.0",,"50","36"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-01-19","0.00","0.0","0.0",,"55","41"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-01-20","0.00","0.0","0.0",,"57","36"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-01-21","0.00","0.0","0.0",,"50","34"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-01-22","0.01","0.0","0.0",,"37","18"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-01-23","0.06","1.2","1.0",,"36","10"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-01-24","0.00","0.0","1.0",,"32","3"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-01-25","0.00","0.0","0.0",,"5","-12"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-01-26","0.38","8.8","6.0",,"9","-7"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-01-27","0.00","0.0","7.0",,"19","-12"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-01-28","0.00","0.0","4.0",,"45","12"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-01-29","0.00","0.0","1.0",,"45","28"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-01-30","0.00","0.0","1.0",,"54","36"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-01-31","0.00","0.0","0.0",,"50","41"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-02-01","0.24","1.2","0.0",,"46","34"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-02-02","0.00","0.0","0.0",,"41","28"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-02-03","0.07","0.7","0.0",,"34","25"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-02-04","0.00","0.0","0.0",,"30","10"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-02-05","0.00","0.0","0.0",,"30","5"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-02-06","0.00","0.0","0.0",,"30","5"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-02-07","0.00","0.0","0.0",,"36","7"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-02-08","0.00","0.0","0.0",,"37","12"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-02-09","0.00","0.0","0.0",,"36","10"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-02-10","0.00","0.0","0.0",,"36","9"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-02-11","0.03","0.6","0.0",,"37","23"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-02-12","0.02","0.2","1.0",,"39","18"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-02-13","0.00","0.0","1.0",,"41","28"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-02-14","0.00","0.0","0.0",,"45","32"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-02-15","0.00","0.0","0.0",,"54","36"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-02-16","0.00","0.0","0.0",,"54","41"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-02-17","0.00","0.0","0.0",,"57","36"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-02-18","0.00","0.0","0.0",,"50","34"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-02-19","0.00","0.0","0.0",,"52","32"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-02-20","0.03","0.6","1.0",,"46","28"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-02-21","0.00","0.0","0.0",,"39","28"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-02-22","0.00","0.0","0.0",,"36","27"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-02-23","0.00","0.0","0.0",,"34","9"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-02-24","0.00","0.0","0.0",,"41","14"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-02-25","0.00","0.0","0.0",,"46","28"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-02-26","0.03","0.6","1.0",,"34","18"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-02-27","0.15","3.0","1.0",,"34","25"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-02-28","0.00","0.0","2.0",,"27","14"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-03-01","0.00","0.0","1.0",,"37","14"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-03-02","0.06","1.6","0.0",,"45","32"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-03-03","0.03","0.3","2.0",,"37","19"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-03-04","0.00","0.0","1.0",,"36","18"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-03-05","0.00","0.0","1.0",,"41","25"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-03-06","0.00","0.0","0.0",,"50","34"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-03-07","0.00","0.0","0.0",,"52","34"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-03-08","0.00","0.0","0.0",,"50","32"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-03-09","0.00","0.0","0.0",,"52","28"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-03-10","0.00","0.0","0.0",,"52","39"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-03-11","0.00","0.0","0.0",,"43","32"
"USW00024150","LIVINGSTON AIRPORT, MT US","1997-03-12","0.00","0.0","0.0",,"43","30"
